customer_id,region,acquisition_channel,plan_tier,tenure_months,num_orders_12m,days_since_last_order,avg_order_value,email_engagement_rate,app_logins_30d,support_tickets_12m,discount_rate,satisfaction_score,annual_margin,churned
KL106747,DE,Paid Search,Plus,4,4,154,58.3,0.394,2,2,0.187,4.1,88.62,1
KL106748,DE,Referral,Basic,4,1,206,22.35,0.819,5,1,0.488,3.8,8.49,0
KL106749,AT,Referral,Basic,18,6,154,21.42,0.352,2,1,0.669,3.6,48.84,0
KL106750,DE,Organic,Plus,2,4,160,45.54,0.439,2,1,0.144,4.3,69.22,0
KL106751,DE,Organic,Plus,5,4,192,44.44,0.656,5,1,0.193,5.0,67.55,0
KL106752,CH,Paid Search,Basic,14,0,225,27.75,0.793,1,1,0.295,4.5,10.54,0
KL106753,CH,Social,Basic,5,5,136,32.61,0.3,1,0,0.307,4.4,61.96,0
KL106754,DE,Referral,Basic,39,5,160,33.65,0.62,1,0,0.096,5.0,63.94,0
KL106755,DE,Social,Plus,7,10,166,35.83,0.488,2,1,0.357,4.4,136.15,0
KL106756,CH,Organic,Basic,17,5,171,21.16,0.307,2,0,0.239,4.0,40.2,0
KL106757,CH,Referral,Premium,33,9,120,50.07,0.209,0,1,0.245,3.1,171.24,0
KL106758,DE,Organic,Plus,10,5,168,28.49,0.159,0,1,0.143,3.7,54.13,0
KL106759,DE,Paid Search,Basic,41,3,153,20.38,0.679,2,2,0.073,3.7,23.23,0
KL106760,DE,Paid Search,Plus,8,8,219,39.32,0.099,0,4,0.526,3.0,119.53,0
KL106761,DE,Paid Search,Premium,3,12,155,71.41,0.239,1,0,0.569,4.4,325.63,0
KL106762,CH,Paid Search,Plus,7,6,258,46.91,0.403,2,1,0.636,4.0,106.95,1
KL106763,AT,Organic,Basic,6,2,208,31.75,0.498,6,3,0.546,3.5,24.13,0
KL106764,DE,Organic,Basic,3,5,168,26.43,0.85,1,0,0.136,4.1,50.22,0
KL106765,AT,Social,Plus,27,5,150,59.87,0.519,2,2,0.173,3.3,113.75,0
KL106766,CH,Organic,Plus,10,7,180,32.49,0.209,1,2,0.194,3.5,86.42,0
KL106767,DE,Paid Search,Premium,14,6,156,63.0,0.123,0,0,0.061,4.2,143.64,0
KL106768,CH,Organic,Basic,18,5,146,30.73,0.772,3,0,0.182,4.8,58.39,0
KL106769,DE,Organic,Plus,19,1,258,33.34,0.255,2,1,0.486,4.2,12.67,1
KL106770,DE,Organic,Basic,38,2,205,25.6,0.482,5,0,0.241,4.3,19.46,0
KL106771,DE,Social,Basic,38,10,149,16.46,0.776,5,2,0.533,3.4,62.55,0
KL106772,DE,Paid Search,Basic,42,4,196,25.3,0.565,1,1,0.23,3.8,38.46,0
KL106773,Other,Organic,Basic,9,3,210,39.81,0.463,1,0,0.166,5.0,45.38,0
KL106774,DE,Social,Plus,20,4,127,43.35,0.256,0,0,0.469,3.9,65.89,0
KL106775,DE,Organic,Basic,42,4,148,43.45,0.589,4,1,0.212,4.4,66.04,0
KL106776,DE,Social,Plus,35,7,228,53.37,0.366,1,2,0.452,3.4,141.96,0
KL106777,DE,Organic,Plus,50,6,170,30.2,0.269,1,1,0.273,3.7,68.86,0
KL106778,DE,Referral,Basic,53,7,178,18.8,0.404,0,1,0.168,4.5,50.01,0
KL106779,AT,Organic,Plus,24,4,216,53.48,0.485,2,1,0.327,3.6,81.29,0
KL106780,DE,Paid Search,Basic,53,8,143,27.24,0.519,2,0,0.444,5.0,82.81,0
KL106781,DE,Paid Search,Basic,13,1,175,16.2,0.445,1,1,0.235,4.6,6.16,0
KL106782,DE,Paid Search,Premium,2,10,92,72.64,0.763,5,0,0.2,5.0,276.03,0
KL106783,DE,Social,Basic,4,6,137,40.33,0.727,3,1,0.246,3.5,91.95,0
KL106784,AT,Organic,Basic,12,3,172,39.93,0.54,3,1,0.808,4.1,45.52,0
KL106785,DE,Paid Search,Plus,2,3,169,46.01,0.451,4,0,0.144,,52.45,0
KL106786,DE,Social,Basic,5,3,151,37.53,0.17,0,2,0.217,3.8,42.78,1
KL106787,AT,Referral,Basic,9,1,244,32.18,0.384,4,1,0.079,3.2,12.23,1
KL106788,AT,Paid Search,Plus,27,5,232,34.29,0.2,0,0,0.194,4.7,65.15,1
KL106789,CH,Paid Search,Plus,10,3,163,50.92,0.155,0,1,0.343,4.4,58.05,0
KL106790,DE,Social,Plus,13,8,96,40.29,0.357,1,0,0.637,4.8,122.48,0
KL106791,DE,Social,Premium,48,9,150,79.82,0.423,5,3,0.577,3.2,272.98,0
KL106792,AT,Referral,Basic,34,5,233,25.26,0.289,0,0,0.246,4.7,47.99,0
KL106793,DE,Social,Basic,18,4,141,26.14,0.469,0,1,0.48,3.1,39.73,0
KL106794,AT,Paid Search,Basic,40,1,166,19.35,0.691,7,0,0.371,3.4,7.35,0
KL106795,DE,Social,Basic,25,3,113,33.82,0.327,1,0,0.725,,38.55,1
KL106796,CH,Paid Search,Premium,2,9,157,80.22,0.625,2,2,0.488,3.9,274.35,0
KL106797,DE,Organic,Plus,50,7,129,48.43,0.249,0,1,0.462,4.7,128.82,0
KL106798,DE,Social,Basic,7,6,203,28.68,,3,0,0.453,4.3,65.39,0
KL106799,DE,Paid Search,Basic,16,3,221,24.42,0.476,3,0,0.019,4.4,27.84,0
KL106800,DE,Organic,Basic,28,6,224,22.78,0.681,4,1,0.366,,51.94,0
KL106801,AT,Social,Plus,9,6,210,51.82,0.516,1,0,0.257,5.0,118.15,1
KL106802,DE,Organic,Basic,12,2,149,22.98,0.134,0,1,0.041,3.9,17.46,0
KL106803,DE,Organic,Premium,2,5,170,48.35,0.416,2,1,0.164,4.0,91.86,0
KL106804,CH,Paid Search,Basic,5,4,228,52.07,0.35,0,1,0.246,4.2,79.15,1
KL106805,CH,Social,Basic,3,4,140,30.38,0.283,0,1,0.153,4.6,46.18,0
KL106806,DE,Paid Search,Premium,9,5,167,62.02,0.333,1,0,0.576,4.4,117.84,0
KL106807,Other,Organic,Premium,4,5,182,59.69,0.087,0,0,0.386,4.5,113.41,0
KL106808,DE,Paid Search,Basic,54,5,178,32.43,0.339,2,0,0.474,5.0,61.62,0
KL106809,CH,Organic,Basic,17,4,198,18.82,0.175,0,1,0.044,3.3,28.61,1
KL106810,DE,Referral,Premium,1,2,180,60.05,0.132,0,0,0.122,4.3,45.64,0
KL106811,DE,Organic,Plus,20,7,131,45.48,0.125,0,1,0.28,4.3,120.98,0
KL106812,DE,Social,Plus,21,5,196,35.01,0.24,0,3,0.18,3.9,66.52,1
KL106813,DE,Organic,Plus,10,7,158,32.64,0.321,2,0,0.171,3.7,86.82,1
KL106814,DE,Organic,Premium,3,6,246,60.81,0.276,3,1,0.32,4.9,138.65,0
KL106815,DE,Paid Search,Plus,12,8,117,39.77,0.091,1,1,0.575,3.7,120.9,0
KL106816,AT,Social,Basic,29,7,162,26.08,0.565,2,3,0.085,3.0,69.37,0
KL106817,DE,Referral,Basic,48,4,142,25.86,0.236,1,2,0.101,4.2,39.31,0
KL106818,DE,Paid Search,Plus,1,2,217,44.27,0.349,0,0,0.535,5.0,33.65,1
KL106819,Other,Paid Search,Basic,2,4,181,22.46,0.227,0,2,0.436,3.7,34.14,1
KL106820,AT,Organic,Basic,5,2,222,30.39,0.595,2,0,0.286,4.9,23.1,0
KL106821,Other,Paid Search,Plus,12,2,179,37.37,0.305,1,0,0.097,4.6,28.4,0
KL106822,DE,Paid Search,Basic,12,7,100,27.06,0.303,0,1,0.704,3.6,71.98,0
KL106823,DE,Referral,Premium,6,4,233,59.93,0.42,1,0,0.188,4.5,91.09,0
KL106824,DE,Paid Search,Basic,23,8,187,13.53,0.485,3,1,0.134,3.4,41.13,0
KL106825,DE,Social,Plus,11,7,197,44.44,0.267,2,1,0.545,4.7,118.21,1
KL106826,DE,Social,Plus,43,6,203,50.55,0.623,2,1,0.39,4.2,115.25,0
KL106827,CH,Organic,Basic,31,1,215,30.06,0.73,2,3,0.364,4.1,11.42,1
KL106828,DE,Paid Search,Basic,8,3,217,18.14,0.133,0,0,0.249,4.9,20.68,0
KL106829,AT,Referral,Basic,35,4,156,17.4,0.58,1,0,0.562,5.0,26.45,0
KL106830,DE,Paid Search,Plus,3,4,173,48.8,0.257,0,2,0.086,4.1,74.18,1
KL106831,DE,Paid Search,Plus,5,6,212,45.34,0.267,0,0,0.518,4.4,103.38,1
KL106832,DE,Social,Basic,13,3,267,29.27,0.199,0,3,0.033,2.5,33.37,1
KL106833,Other,Organic,Basic,72,7,175,34.83,0.654,3,1,0.236,4.1,92.65,0
KL106834,DE,Referral,Premium,15,4,72,70.39,0.36,1,1,0.488,5.0,106.99,0
KL106835,DE,Paid Search,Basic,39,8,168,29.02,0.551,2,0,0.6,4.1,88.22,0
KL106836,DE,Paid Search,Premium,26,5,230,76.17,0.455,1,0,0.198,4.5,144.72,0
KL106837,AT,Organic,Basic,23,6,161,41.75,0.37,0,1,0.138,3.5,95.19,0
KL106838,Other,Paid Search,Basic,13,4,153,38.27,0.238,0,0,0.286,4.6,58.17,0
KL106839,CH,Organic,Plus,3,4,222,48.14,0.15,1,1,0.098,4.0,73.17,0
KL106840,AT,Organic,Basic,20,1,200,28.93,0.369,2,0,0.096,4.3,10.99,0
KL106841,Other,Paid Search,Premium,30,13,103,65.39,0.602,1,0,0.162,4.4,323.03,0
KL106842,AT,Organic,Plus,8,10,82,48.0,0.446,3,0,0.298,5.0,182.4,0
KL106843,DE,Paid Search,Plus,5,4,130,37.52,0.711,3,0,0.359,4.1,57.03,0
KL106844,DE,Organic,Plus,65,4,217,41.52,0.596,3,0,0.257,4.1,63.11,0
KL106845,DE,Organic,Plus,7,4,145,37.19,0.398,1,1,0.27,4.1,56.53,0
KL106846,DE,Organic,Plus,12,2,266,41.43,0.505,0,1,0.595,4.5,31.49,1
KL106847,DE,Paid Search,Plus,7,5,250,35.43,0.729,0,0,0.478,5.0,67.32,1
KL106848,DE,Organic,Plus,25,5,143,40.27,0.569,5,0,0.611,4.5,76.51,0
KL106849,Other,Organic,Plus,17,4,164,38.86,0.658,0,0,0.511,3.7,59.07,0
KL106850,Other,Paid Search,Basic,4,4,213,36.58,0.704,2,1,0.263,4.1,55.6,1
KL106851,DE,Social,Basic,27,5,233,37.3,0.823,4,1,0.294,3.8,70.87,0
KL106852,AT,Social,Basic,27,3,202,32.6,0.261,1,0,0.492,4.4,37.16,1
KL106853,DE,Organic,Basic,12,2,181,16.19,0.718,0,2,0.606,3.7,12.3,1
KL106854,DE,Social,Basic,18,3,182,32.79,0.303,0,1,0.322,3.9,37.38,1
KL106855,DE,Paid Search,Basic,29,4,192,35.01,0.161,0,1,0.396,4.2,53.22,0
KL106856,DE,Paid Search,Basic,9,3,177,25.39,0.741,4,1,0.518,3.9,28.94,0
KL106857,DE,Organic,Plus,44,4,231,48.14,0.754,1,0,0.074,4.0,73.17,0
KL106858,DE,Organic,Plus,8,5,156,49.5,0.268,0,2,0.462,3.4,94.05,0
KL106859,DE,Paid Search,Basic,45,5,196,15.07,0.709,5,1,0.091,3.7,28.63,0
KL106860,DE,Organic,Premium,43,9,175,72.7,0.174,0,0,0.197,4.6,248.63,0
KL106861,CH,Social,Premium,72,5,180,63.3,0.089,0,0,0.193,4.9,120.27,0
KL106862,DE,Organic,Premium,2,10,132,54.04,0.589,2,1,0.25,4.1,205.35,0
KL106863,DE,Organic,Basic,46,6,171,29.28,0.711,3,0,0.355,4.1,66.76,0
KL106864,DE,Organic,Basic,32,5,150,24.92,0.292,1,1,0.209,3.2,47.35,0
KL106865,DE,Organic,Basic,14,4,215,34.82,0.233,1,0,0.562,4.1,52.93,0
KL106866,DE,Paid Search,Plus,17,1,207,46.91,0.298,1,0,0.122,5.0,17.83,0
KL106867,DE,Organic,Plus,4,3,187,46.36,0.353,3,0,0.16,4.5,52.85,0
KL106868,AT,Paid Search,Plus,4,7,126,35.76,0.722,3,1,0.181,4.5,95.12,0
KL106869,DE,Organic,Plus,39,6,240,38.88,0.376,0,0,0.578,3.9,88.65,0
KL106870,AT,Paid Search,Premium,13,8,186,62.56,0.666,4,0,0.194,4.4,190.18,0
KL106871,DE,Referral,Plus,65,2,153,47.19,0.449,1,0,0.152,4.2,35.86,1
KL106872,DE,Social,Premium,2,4,208,76.01,0.878,6,0,0.564,4.6,115.54,0
KL106873,DE,Paid Search,Plus,4,6,151,46.38,0.146,1,3,0.271,4.1,105.75,0
KL106874,DE,Paid Search,Basic,2,1,180,21.36,0.668,6,0,0.08,4.8,8.12,0
KL106875,DE,Social,Plus,72,7,138,38.59,0.409,1,1,0.564,4.6,102.65,0
KL106876,DE,Referral,Basic,5,6,190,31.29,0.368,2,1,0.183,3.7,71.34,0
KL106877,DE,Paid Search,Basic,17,3,191,37.29,0.157,0,0,0.04,4.2,42.51,0
KL106878,AT,Organic,Premium,20,7,162,64.14,0.403,3,2,0.63,3.2,170.61,0
KL106879,DE,Social,Basic,51,5,190,33.4,0.797,0,1,0.487,3.9,63.46,0
KL106880,DE,Organic,Basic,22,3,229,15.55,0.45,4,0,0.133,4.9,17.73,0
KL106881,AT,Social,Premium,37,6,253,60.63,0.595,3,2,0.56,2.9,138.24,1
KL106882,DE,Organic,Basic,2,3,187,33.8,0.542,6,1,0.483,4.8,38.53,0
KL106883,CH,Organic,Basic,26,0,205,8.84,0.832,5,1,0.13,4.0,3.36,1
KL106884,Other,Social,Basic,14,5,184,36.71,0.375,0,1,0.211,3.3,69.75,1
KL106885,Other,Social,Plus,13,3,221,45.09,0.609,2,0,0.447,4.5,51.4,1
KL106886,DE,Paid Search,Basic,20,0,258,28.69,0.765,4,0,0.225,4.4,10.9,0
KL106887,DE,Social,Basic,1,2,169,11.69,0.242,1,1,0.153,4.7,8.88,0
KL106888,DE,Social,Plus,3,5,265,49.57,0.687,1,0,0.359,3.8,94.18,0
KL106889,AT,Paid Search,Basic,5,1,171,43.69,0.879,3,0,0.546,3.4,16.6,0
KL106890,AT,Referral,Plus,63,5,211,40.01,0.029,2,1,0.276,3.4,76.02,1
KL106891,DE,Paid Search,Basic,5,2,230,24.1,0.5,2,1,0.723,3.8,18.32,1
KL106892,DE,Organic,Plus,55,7,115,39.67,0.372,6,0,0.047,4.4,105.52,0
KL106893,DE,Social,Plus,6,1,221,48.0,0.452,2,0,0.247,4.3,18.24,0
KL106894,DE,Paid Search,Basic,28,3,135,36.11,0.586,5,0,0.311,4.0,41.17,0
KL106895,DE,Social,Basic,3,2,175,32.6,0.565,3,0,0.26,4.0,24.78,0
KL106896,Other,Organic,Basic,3,2,202,25.92,0.22,2,1,0.556,4.5,19.7,1
KL106897,DE,Organic,Basic,9,3,201,36.77,0.244,1,2,0.669,4.3,41.92,1
KL106898,DE,Organic,Basic,30,6,216,18.87,0.45,4,0,0.187,4.5,43.02,0
KL106899,Other,Paid Search,Basic,30,7,140,37.45,0.352,0,1,0.665,4.8,99.62,0
KL106900,DE,Social,Basic,11,7,177,38.55,0.395,1,2,0.291,3.6,102.54,1
KL106901,DE,Paid Search,Basic,1,3,228,24.86,0.5,2,1,0.183,3.3,28.34,0
KL106902,AT,Organic,Basic,18,6,170,42.07,0.149,0,0,0.3,4.0,95.92,0
KL106903,DE,Paid Search,Plus,6,3,196,50.01,0.562,2,2,0.391,3.3,57.01,0
KL106904,DE,Paid Search,Basic,41,8,105,28.03,0.22,0,1,0.058,4.3,85.21,0
KL106905,CH,Social,Plus,1,1,155,39.27,0.255,1,0,0.347,4.3,14.92,0
KL106906,AT,Social,Plus,4,3,167,48.25,0.455,2,0,0.312,3.9,55.0,0
KL106907,CH,Organic,Basic,4,7,213,22.89,0.687,4,1,0.624,3.8,60.89,1
KL106908,Other,Paid Search,Basic,15,9,197,39.6,0.362,0,1,0.017,3.9,135.43,0
KL106909,DE,Social,Basic,4,7,208,23.51,0.655,2,1,0.055,4.3,62.54,0
KL106910,AT,Organic,Plus,5,6,185,61.71,0.426,1,2,0.311,4.0,140.7,0
KL106911,DE,Paid Search,Basic,72,10,158,30.39,0.371,1,0,0.319,4.9,115.48,0
KL106912,AT,Paid Search,Basic,4,3,182,17.4,0.423,2,1,0.3,4.0,19.84,0
KL106913,AT,Paid Search,Premium,31,11,119,75.47,0.468,4,0,0.144,5.0,315.46,0
KL106914,AT,Organic,Plus,15,4,117,38.92,0.131,1,3,0.321,,59.16,0
KL106915,CH,Organic,Basic,5,2,211,13.08,0.161,2,0,0.346,4.5,9.94,1
KL106916,DE,Social,Premium,8,7,180,80.15,0.245,0,2,0.1,3.6,213.2,0
KL106917,AT,Organic,Basic,2,2,182,49.91,0.213,1,1,0.164,4.8,37.93,0
KL106918,DE,Social,Basic,1,2,236,32.24,0.509,0,2,0.531,3.6,24.5,1
KL106919,DE,Paid Search,Basic,3,1,255,33.19,0.306,2,0,0.08,4.6,12.61,1
KL106920,AT,Paid Search,Premium,2,5,141,68.74,0.205,1,2,0.469,3.1,130.61,0
KL106921,CH,Social,Basic,13,2,285,32.99,0.622,2,0,0.107,4.1,25.07,1
KL106922,DE,Paid Search,Plus,16,6,191,39.58,0.282,1,0,0.052,4.8,90.24,0
KL106923,DE,Organic,Plus,9,10,194,41.98,0.453,3,0,0.518,4.4,159.52,0
KL106924,DE,Organic,Plus,4,3,172,40.49,0.133,0,2,0.194,3.9,46.16,0
KL106925,DE,Social,Basic,11,3,247,28.06,0.965,7,1,0.72,4.0,31.99,0
KL106926,DE,Paid Search,Basic,14,4,211,18.39,0.131,0,1,0.09,3.6,27.95,1
KL106927,CH,Social,Plus,69,8,146,49.77,0.484,3,1,0.268,4.0,151.3,0
KL106928,DE,Paid Search,Basic,9,3,158,28.88,0.768,3,0,0.384,5.0,32.92,0
KL106929,Other,Paid Search,Plus,14,8,156,47.76,0.535,2,1,0.084,4.1,145.19,0
KL106930,DE,Organic,Basic,13,2,231,32.03,0.519,4,0,0.764,,24.34,1
KL106931,AT,Organic,Plus,7,3,199,23.89,0.338,1,3,0.068,2.7,27.23,0
KL106932,DE,Social,Plus,29,5,183,45.67,0.417,2,1,0.189,4.4,86.77,1
KL106933,AT,Organic,Plus,54,7,147,48.66,0.433,0,3,0.28,3.5,129.44,1
KL106934,AT,Referral,Basic,52,4,142,21.23,0.651,2,0,0.598,4.0,32.27,0
KL106935,AT,Organic,Basic,1,4,194,28.06,0.545,4,0,0.408,4.3,42.65,0
KL106936,CH,Paid Search,Basic,19,6,139,25.33,0.353,4,1,0.35,4.4,57.75,0
KL106937,DE,Organic,Basic,10,2,237,31.23,0.532,0,0,0.342,3.9,23.73,1
KL106938,DE,Social,Plus,36,6,201,40.87,0.759,1,0,0.285,,93.18,0
KL106939,DE,Organic,Basic,11,2,262,14.15,0.365,3,0,0.397,4.3,10.75,1
KL106940,AT,Paid Search,Basic,11,4,175,20.21,0.595,1,0,0.157,4.2,30.72,0
KL106941,DE,Referral,Basic,15,4,187,33.01,0.396,0,0,0.584,4.3,50.18,0
KL106942,DE,Social,Basic,20,4,136,31.6,0.38,2,3,0.131,,48.03,0
KL106943,DE,Organic,Plus,37,8,137,61.16,0.272,1,2,0.207,,185.93,0
KL106944,DE,Social,Plus,34,7,164,42.26,0.318,1,0,0.196,4.2,112.41,0
KL106945,CH,Paid Search,Basic,38,9,151,14.36,0.443,4,2,0.302,4.0,49.11,0
KL106946,AT,Organic,Basic,14,2,191,39.68,,6,0,0.399,3.9,30.16,1
KL106947,AT,Paid Search,Plus,3,1,190,50.4,0.039,0,0,0.199,4.4,19.15,1
KL106948,AT,Social,Plus,16,8,165,35.92,0.511,2,1,0.188,3.6,109.2,0
KL106949,CH,Paid Search,Plus,38,7,154,48.81,0.173,0,2,0.41,3.7,129.83,0
KL106950,DE,Social,Plus,30,7,210,44.58,0.257,1,0,0.447,4.4,118.58,0
KL106951,Other,Social,Plus,14,3,205,35.23,0.406,2,1,0.369,4.2,40.16,1
KL106952,DE,Paid Search,Plus,15,2,185,44.58,0.215,2,3,0.389,3.1,33.88,0
KL106953,AT,Organic,Premium,20,7,202,60.54,,0,2,0.107,3.8,161.04,1
KL106954,AT,Social,Plus,15,4,153,30.59,0.177,0,3,0.332,3.9,46.5,1
KL106955,DE,Paid Search,Plus,24,8,142,40.82,0.131,1,0,0.247,4.5,124.09,0
KL106956,DE,Organic,Plus,17,4,151,47.48,0.132,1,0,0.785,4.4,72.17,1
KL106957,DE,Organic,Basic,8,4,179,27.83,0.143,0,1,0.271,3.8,42.3,0
KL106958,DE,Social,Basic,18,2,252,23.07,0.332,1,0,0.219,4.5,17.53,0
KL106959,CH,Organic,Premium,11,4,195,69.55,0.561,1,1,0.523,3.0,105.72,1
KL106960,DE,Organic,Plus,34,4,128,40.5,0.169,1,0,0.203,4.3,61.56,0
KL106961,DE,Organic,Basic,17,5,167,21.04,0.17,1,0,0.297,4.6,39.98,0
KL106962,DE,Organic,Basic,5,2,213,30.05,0.22,2,2,0.396,3.6,22.84,0
KL106963,DE,Referral,Basic,72,6,182,26.42,0.323,0,2,0.193,3.1,60.24,0
KL106964,DE,Paid Search,Basic,14,1,206,42.93,0.131,0,2,0.132,4.4,16.31,1
KL106965,DE,Social,Plus,11,0,247,49.35,0.253,3,0,0.324,3.6,18.75,1
KL106966,DE,Social,Plus,1,4,209,48.68,0.457,1,2,0.217,4.1,73.99,0
KL106967,DE,Paid Search,Basic,4,2,199,14.07,0.708,3,0,0.424,4.8,10.69,0
KL106968,DE,Social,Basic,6,5,188,34.11,0.436,2,0,0.239,4.8,64.81,0
KL106969,DE,Referral,Basic,3,1,207,35.37,0.453,1,0,0.408,4.7,13.44,1
KL106970,CH,Social,Basic,1,4,190,15.1,0.466,3,3,0.419,3.6,22.95,1
KL106971,DE,Social,Basic,24,4,195,21.34,0.793,8,0,0.028,5.0,32.44,0
KL106972,DE,Paid Search,Plus,15,7,200,36.04,0.446,1,1,0.567,4.1,95.87,0
KL106973,Other,Social,Basic,15,3,213,36.66,0.685,2,0,0.125,4.1,41.79,0
KL106974,DE,Organic,Premium,9,9,148,74.79,0.348,0,1,0.159,4.9,255.78,0
KL106975,DE,Social,Plus,9,6,158,36.11,0.203,0,0,0.226,4.0,82.33,0
KL106976,CH,Paid Search,Basic,44,9,171,18.78,0.693,3,2,0.58,3.1,64.23,0
KL106977,DE,Paid Search,Basic,4,1,223,10.92,0.454,1,0,0.096,4.1,4.15,1
KL106978,CH,Referral,Basic,43,11,129,14.94,0.789,1,1,0.211,4.2,62.45,0
KL106979,AT,Paid Search,Basic,22,2,193,22.31,0.21,2,2,0.19,3.8,16.96,0
KL106980,Other,Organic,Premium,16,13,118,59.91,0.323,0,0,0.445,,295.96,0
KL106981,Other,Social,Plus,6,4,165,41.96,0.084,1,1,0.309,4.5,63.78,0
KL106982,DE,Referral,Plus,15,4,138,46.78,0.437,2,0,0.277,4.3,71.11,0
KL106983,CH,Social,Plus,17,2,259,43.86,0.675,3,1,0.481,4.0,33.33,1
KL106984,DE,Social,Premium,7,10,196,59.69,0.321,2,0,0.063,4.4,226.82,0
KL106985,AT,Social,Premium,7,3,201,64.18,0.409,1,1,0.694,4.8,73.17,1
KL106986,DE,Social,Basic,2,2,223,21.4,0.455,0,0,0.359,4.8,16.26,0
KL106987,DE,Paid Search,Basic,10,2,197,24.45,0.78,1,1,0.148,4.0,18.58,1
KL106988,DE,Paid Search,Basic,3,1,230,25.97,0.719,3,1,0.332,4.3,9.87,0
KL106989,DE,Social,Basic,8,4,192,34.07,0.104,1,1,0.077,3.9,51.79,0
KL106990,DE,Referral,Plus,39,6,179,49.29,0.202,0,0,0.066,4.1,112.38,0
KL106991,DE,Organic,Basic,22,3,162,21.36,0.099,0,0,0.594,4.0,24.35,0
KL106992,CH,Organic,Plus,63,7,227,42.15,0.607,1,0,0.449,4.6,112.12,0
KL106993,DE,Paid Search,Basic,47,6,134,33.69,0.198,1,1,0.69,4.6,76.81,0
KL106994,CH,Social,Plus,59,9,178,40.9,0.245,2,2,0.58,3.0,139.88,0
KL106995,CH,Social,Basic,18,1,185,25.14,0.502,1,1,0.264,4.2,9.55,0
KL106996,AT,Paid Search,Basic,27,2,136,36.04,0.576,2,1,0.363,,27.39,0
KL106997,DE,Organic,Plus,26,6,206,47.15,0.599,3,0,0.117,4.5,107.5,0
KL106998,CH,Organic,Basic,3,5,187,27.69,0.842,5,2,0.045,4.1,52.61,1
KL106999,AT,Social,Plus,33,4,141,34.61,0.558,1,1,0.402,3.6,52.61,0
KL107000,AT,Paid Search,Premium,9,11,156,52.34,0.204,1,0,0.333,4.5,218.78,0
KL107001,CH,Organic,Basic,11,1,200,29.5,0.798,4,0,0.332,4.9,11.21,0
KL107002,DE,Organic,Basic,9,1,277,32.89,,2,0,0.184,3.7,12.5,0
KL107003,DE,Social,Basic,5,3,148,19.58,0.859,6,1,0.271,4.7,22.32,0
KL107004,CH,Paid Search,Basic,16,2,183,35.91,,0,0,0.69,4.0,27.29,1
KL107005,DE,Organic,Premium,12,0,250,62.3,0.355,3,1,0.339,4.3,23.67,1
KL107006,CH,Organic,Plus,16,5,166,28.07,0.272,0,0,0.143,4.2,53.33,0
KL107007,DE,Referral,Basic,10,3,169,31.92,0.157,2,0,0.201,4.5,36.39,0
KL107008,DE,Paid Search,Plus,14,0,229,41.24,0.113,0,1,0.584,3.9,15.67,1
KL107009,DE,Paid Search,Premium,9,7,204,63.82,0.543,1,0,0.252,4.2,169.76,0
KL107010,DE,Organic,Basic,3,2,203,34.72,0.274,0,0,0.478,4.6,26.39,1
KL107011,Other,Organic,Basic,27,2,198,40.07,0.377,1,0,0.159,4.1,30.45,1
KL107012,DE,Social,Plus,8,7,139,46.67,0.167,2,0,0.382,4.5,124.14,0
KL107013,AT,Social,Plus,14,3,181,38.72,0.269,1,0,0.345,3.7,44.14,0
KL107014,DE,Paid Search,Basic,6,2,166,14.16,0.07,1,0,0.288,4.6,10.76,0
KL107015,Other,Referral,Basic,6,7,208,32.99,0.161,0,0,0.082,,87.75,0
KL107016,DE,Paid Search,Basic,4,1,238,28.43,0.43,4,1,0.434,4.5,10.8,0
KL107017,DE,Social,Plus,20,6,128,35.76,0.78,8,0,0.332,3.6,81.53,0
KL107018,DE,Organic,Plus,44,4,169,37.85,0.669,6,1,0.519,3.7,57.53,0
KL107019,DE,Paid Search,Basic,72,7,191,39.98,0.403,1,0,0.005,4.5,106.35,0
KL107020,Other,Social,Plus,35,3,220,49.62,0.108,1,1,0.125,3.7,56.57,0
KL107021,Other,Referral,Basic,8,4,186,37.06,0.098,0,1,0.182,3.5,56.33,1
KL107022,DE,Social,Plus,12,3,188,50.45,0.472,3,0,0.224,4.0,57.51,0
KL107023,DE,Social,Plus,15,3,197,44.09,0.192,0,1,0.165,3.7,50.26,0
KL107024,DE,Social,Basic,6,3,181,19.73,0.282,1,1,0.094,3.3,22.49,0
KL107025,DE,Social,Basic,31,4,227,28.86,0.544,2,1,0.324,3.7,43.87,1
KL107026,DE,Organic,Basic,11,2,230,33.25,,1,0,0.044,5.0,25.27,1
KL107027,DE,Paid Search,Plus,32,6,183,41.09,0.502,2,0,0.432,4.4,93.69,0
KL107028,DE,Social,Plus,12,6,135,44.14,0.225,1,0,0.477,4.5,100.64,0
KL107029,CH,Paid Search,Basic,5,3,176,32.48,0.701,1,1,0.267,4.0,37.03,0
KL107030,DE,Referral,Premium,17,4,167,72.75,0.343,2,0,0.057,4.9,110.58,0
KL107031,DE,Paid Search,Plus,19,4,176,49.57,0.653,2,1,0.194,4.0,75.35,0
KL107032,DE,Organic,Basic,23,3,203,25.08,0.326,1,1,0.705,3.8,28.59,1
KL107033,DE,Organic,Basic,10,2,260,17.45,0.764,2,2,0.193,3.6,13.26,0
KL107034,DE,Social,Plus,9,4,195,54.29,0.466,5,0,0.138,4.9,82.52,0
